ISBN,서명,남성,여성,sep
9788936451448,"멧돼지가 쿵쿵, 호박이 둥둥 :김애란 동화 ",0.0,2.0,여성
9788936451455,놀고먹는군과 공부도깨비 :김리리 연작동화 ,2.0,0.0,남성
9788936451523,마법의 빨간 부적,2.0,0.0,남성
9788936451554,바이올린 유령,2.0,0.0,남성
9788936452032,갑신년의 세 친구 ,0.0,2.0,여성
9788936452056,식탁 위의 세계사 ,4.0,2.5,남성
9788936452223,글쓰기 기본기,0.0,3.0,여성
9788936454104,고양이는 나만 따라 해 :권윤덕 그림책 ,0.0,2.0,여성
9788936454333,숲 속 재봉사 :최향랑 그림책 ,2.5,0.0,남성
9788936454944,나는 자라요 ,2.0,0.0,남성
9788936454951,할머니의 여름휴가,0.0,2.0,여성
9788936455309,안녕,0.0,3.0,여성
9788936456023,구덩이:루이스 쌔커 장편소설,0.0,3.5,여성
9788936456221,우아한 거짓말 :김려령 장편소설 ,2.0,4.0,여성
9788936456368,내 이름은 망고 :추정경 장편소설 ,0.0,2.0,여성
9788936456641,모두 깜언 :김중미 장편소설 ,0.0,2.0,여성
9788936456672,용기 없는 일주일 :정은숙 장편소설 ,1.0,0.0,남성
9788936456726,푸른 늑대의 파수꾼 :김은진 장편소설 ,0.0,5.0,여성
9788936456894,페인트 - 제12회 창비청소년문학상 수상작,2.2,3.0,여성
9788936456924,드라이,0.0,2.0,여성
9788936458768,칼자국 :김애란 소설 ,0.0,1.0,여성
9788936458850,민트의 세계 1 (큰글자도서),0.0,1.0,여성
9788936458867,민트의 세계 2 (큰글자도서),0.0,1.0,여성
9788936459093,페인트 (양장),3.0,0.0,남성
9788936461331,몽실 언니 :권정생 소년소설 ,0.0,1.0,여성
9788936461409,괭이부리말 아이들 :김중미 소년소설 ,2.0,3.0,여성
9788936461553,샘마을 몽당깨비 :황선미 장편동화 ,0.0,3.0,여성
9788936464073,이반 일리치의 죽음 ,0.0,2.0,여성
9788936473242,소년이 온다 2 (큰글자도서),0.0,2.0,여성
9788936477196,선량한 차별주의자 ,0.0,4.0,여성
9788936477936,"알로하, 나의 엄마들 :이금이 장편소설 ",0.0,5.0,여성
9788936484132,장길산 :황석영 대하소설 ,2.0,0.0,남성
9788936485740,자본이라는 수수께끼 :자본주의 세계경제의 위기들 ,2.0,0.0,남성
9788936486488,무지개는 더 많은 빛깔을 원한다 :성소수자 혐오를 넘어 인권의 확장으로 ,2.0,0.0,남성
9788937420061,우리 동네=Our neighborhood,0.0,3.0,여성
9788937420351,"글로벌 그린 뉴딜 :2028년 화석연료 문명의 종말, 그리고 지구 생명체를 구하기 위한 대담한 경제 계획 ",2.0,0.0,남성
9788937420412,검은색 :무색의 섬광들 ,2.0,0.0,남성
9788937425363,노동의 종말,2.0,0.0,남성
9788937429569,여름의 책 ,0.0,1.0,여성
9788937433511,그림자 노동의 역습 :대가 없이 당신에게 떠넘겨진 보이지 않는 일들 ,2.0,0.0,남성
9788937437984,문학을 부수는 문학들 :페미니스트 시각으로 읽는 한국 현대문학사 ,0.0,2.0,여성
9788937439742,가만한 나날 :김세희 소설 ,0.0,3.0,여성
9788937439926,호밀밭의 파수꾼 ,2.0,0.0,남성
9788937441912,산 자들 :장강명 연작소설 ,0.0,1.0,여성
9788937441943,단순한 진심 :조해진 장편소설 ,0.0,1.0,여성
9788937444005,방랑자들 :올가 토카르추크 장편소설 ,4.0,3.0,남성
9788937460036,햄릿,0.0,2.0,여성
9788937460043,시골의사,2.0,0.0,남성
9788937460210,파우스트,2.0,0.0,남성
9788937460449,데미안 ,5.0,5.0,여성
9788937460470,호밀밭의 파수꾼,2.0,0.0,남성
9788937461033,인간 실격,2.0,0.0,남성
9788937461187,폭풍의 언덕,2.0,0.0,남성
9788937462191,안나 카레니나,0.0,2.0,여성
9788937462344,참을 수 없는 존재의 가벼움 ,0.0,3.0,여성
9788937470110,설득의 정치 ,0.0,2.0,여성
9788937473074,한국이 싫어서 :장강명 장편소설 ,0.0,3.0,여성
9788937473135,82년생 김지영 :조남주 장편소설 ,3.0,12.0,여성
9788937473166,해가 지는 곳으로 :최진영 장편소설 ,0.0,1.0,여성
9788937473197,네 이웃의 식탁 :구병모 장편소설 ,0.0,3.0,여성
9788937473210,항구의 사랑 :김세희 장편소설 ,0.0,3.0,여성
9788937473258,오늘의 엄마 :강진아 장편소설 ,0.0,2.0,여성
9788937473265,아는 사람만 아는 배우 공상표의 필모그래피 :김병운 장편소설 ,0.0,2.0,여성
9788937475399,호라티우스의 시학 ,2.0,0.0,남성
9788937484063,참을 수 없는 존재의 가벼움 ,0.0,2.0,여성
9788937490958,파워 ,0.0,2.0,여성
9788937491306,이수정 이다혜의 범죄 영화 프로파일 ,0.0,2.0,여성
9788937810442,"부자 나라의 부자아이, 가난한 나라의 가난한 아이",2.0,0.0,남성
9788937810787,아마존에서 살아남기,5.0,0.0,남성
9788937810831,방귀 만세,2.0,0.0,남성
9788937810855,"고맙습니다, 선생님",0.0,3.0,여성
9788937812347,나 안 할래,2.0,0.0,남성
9788937813481,"치마를 입어야지, 아멜리아 블루머!:아주 올바르지 않은 이야기",2.0,0.0,남성
9788937814754,폭풍우 치는 밤에,0.0,3.0,여성
9788937832611,헝거게임 ,0.0,3.0,여성
9788937833663,돈으로 살 수 없는 것들 :무엇이 가치를 결정하는가 ,0.0,2.5,여성
9788937833762,잘못은 우리 별에 있어 :존 그린 장편소설 ,0.0,3.0,여성
9788937834516,젤롯 ,2.0,0.0,남성
9788937834790,정의란 무엇인가 ,2.0,0.0,남성
9788937835438,나의 첫 인생 수업 :아빠와 나눈 17가지 공감 대화 ,2.0,0.0,남성
9788937837524,일제 강점기 보물찾기,2.0,0.0,남성
9788937837944,우리 반 욕 킬러 ,0.0,1.0,여성
9788937838200,물 부족에서 살아남기,5.0,4.0,남성
9788937838309,윔피 키드,2.0,0.0,남성
9788937838323,내일은 실험왕 :본격 대결 과학실험 만화,2.0,0.0,남성
9788937838750,(추리 천재) 엉덩이 탐정,4.0,3.0,남성
9788937839627,조선 시대 보물찾기,3.0,0.0,남성
9788937839719,내일은 실험왕 :본격 대결 과학실험 만화,2.0,0.0,남성
9788937839894,미생물 세계에서 살아남기 =Survival in microbe,3.5,0.0,남성
9788937839900,일제 강점기 보물찾기,2.0,0.0,남성
9788937839917,일제 강점기 보물찾기,3.5,0.0,남성
9788937839948,윔피 키드,0.0,2.0,여성
9788937840159,돈키호테 비밀 찾기,3.0,0.0,남성
9788937840180,걸리버 여행기 비밀 찾기,0.0,3.0,여성
9788937841668,내 동생 싸게 팔아요,2.0,0.0,남성
9788937842115,레미제라블 비밀 찾기 :file no.5「흔적을 남기지 않는 도둑」 ,5.0,0.0,남성
9788937842221,내일은 실험왕 :본격 대결 과학실험 만화,3.0,0.0,남성
9788937842238,내일은 실험왕 :본격 대결 과학실험 만화,2.0,0.0,남성
9788937843150,LA에서 보물찾기,3.0,3.5,여성
9788937846243,플루언트 =영어 유창성의 비밀 /Fluent ,2.0,0.0,남성
9788937847301,바이러스에서 살아남기,2.0,0.0,남성
9788937847318,이상기후에서 살아남기,0.0,5.0,여성
9788937847622,오스트리아에서 보물찾기 ,0.0,2.0,여성
9788937847943,이스라엘에서 보물찾기 ,0.0,2.0,여성
9788937848018,인체에서 살아남기,4.0,3.0,남성
9788937848247,(추리 천재) 엉덩이 탐정,4.0,0.0,남성
9788937848278,이탈리아에서 보물찾기,2.0,0.0,남성
9788937848308,스웨덴에서 보물찾기 ,2.0,0.0,남성
9788937849367,꼴찌라도 괜찮아! ,0.0,4.666666666666667,여성
9788937853470,(추리 천재) 엉덩이 탐정,4.0,0.0,남성
9788937856648,내일은 실험왕 :본격 대결 과학실험 만화,3.5,0.0,남성
9788937857379,내일은 발명왕 :본격 대결 과학발명 만화,3.0,2.0,남성
9788937857997,인공지능 세계에서 살아남기 2,4.0,0.0,남성
9788937883286,내일은 발명왕 :본격 대결 과학발명 만화,3.0,0.0,남성
9788937883293,내일은 발명왕 :본격 대결 과학발명 만화,3.0,0.0,남성
9788937883309,내일은 발명왕 :본격 대결 과학발명 만화,3.0,0.0,남성
9788937883316,내일은 발명왕 :본격 대결 과학발명 만화,4.0,0.0,남성
9788937883323,내일은 발명왕 :본격 대결 과학발명 만화,3.5,2.0,남성
9788937884627,자연사 박물관에서 살아남기 =Survival in museum of natural history,0.0,3.0,여성
9788937886164,숙제 해 간 날 ,3.0,0.0,남성
9788937886966,(10대를 위한) 정의란 무엇인가 :하버드대 마이클 샌델 교수의 정의 수업 ,0.0,1.0,여성
9788937887093,(반짝반짝 까칠까칠) 소금을 조심해 ,0.0,3.0,여성
9788937887659,(Britannica) 질병과 건강 ,2.0,0.0,남성
9788937887680,(Britannica) 여러 가지 탈것 ,3.0,0.0,남성
9788937887932,브리태니커 만화 백과 : 유럽,4.0,0.0,남성
9788937889165,내일은 로봇왕 :본격 대결 과학로봇 만화,6.5,0.0,남성
9788937889424,유해 물질에서 살아남기,3.0,0.0,남성
9788937889455,한국을 빛낸 위인 - 한 권으로 읽는 역사 인물 이야기 23편,0.0,4.0,여성
9788937889493,썩 괜찮은 별명,3.0,0.0,남성
9788937889677,신데렐라 꿈꾸는 예술가,3.0,0.0,남성
9788937889684,벨 반짝이는 탐험가,3.0,0.0,남성
9788937889714,(추리 천재) 엉덩이 탐정,3.0,0.0,남성
9788937889783,내일은 발명왕 :본격 대결 과학발명 만화,3.0,4.5,여성
9788937889912,디즈니 픽사 스토리북 - 한 권으로 보는 인기 애니메이션 12편,4.0,0.0,남성
9788937889981,내일은 실험왕 :본격 대결 과학실험 만화,4.0,2.0,남성
9788937892059,내일은 로봇왕 :본격 대결 과학로봇 만화,4.0,0.0,남성
9788937892073,내일은 로봇왕 :본격 대결 과학로봇 만화,4.5,0.0,남성
9788937899010,내일은 발명왕 :본격 대결 과학발명 만화,0.0,3.0,여성
9788937899232,내일은 발명왕 :본격 대결 과학발명 만화,3.0,0.0,남성
9788938816443,"성경의 패러독스, 그 특별한 지혜 ",1.0,0.0,남성
9788939571112,까칠한 아이 - 제25회 눈높이아동문학상 장편 부문 대상 수상작,0.0,1.0,여성
9788939571143,아주 특별한 우리 형,2.0,3.0,여성
9788939571167,안내견 탄실이 - 나의 눈이 되어 준,2.0,2.0,여성
9788940636466,(영양-위생 전문가 이지선의) 홈메이드 천연발효빵 레시피 ,0.0,3.0,여성
9788940802731,서양미술사,0.0,3.0,여성
9788940803172,서양미술사 ,0.0,2.0,여성
9788940805817,남들은 모르는 미술 전공 이론 :미대입시·교원임용을 위한 교양도서 ,0.0,2.0,여성
9788941326496,궁에는 개꽃이 산다,0.0,3.0,여성
9788941334996,석동필 변호사의 연인 :윤영은 장편소설 ,0.0,4.0,여성
9788942608812,언어발달지도 =알기 쉽고 가르치기 쉬운 부모와 교사를 위한 가이드 /Language development and guidance ,0.0,1.0,여성
9788942609420,(음악활동과 동작표현을 위한) 영유아 음악교육 =Music education for early childhood ,0.0,2.0,여성
9788942611096,지속가능성을 위한 유아교육 연구 ,0.0,2.0,여성
9788943103965,불국토를 꿈꾼 그들 :정민 교수의 삼국유사 깊이 읽기 ,2.0,0.0,남성
9788943304164,멍멍 의사 선생님,0.0,3.0,여성
9788943304621,느낌 있는 그림 이야기,0.0,5.0,여성
9788943305017,(정민 선생님이 들려주는) 한시 이야기 ,2.0,0.0,남성
9788943305079,치과에 사는 괴물,0.0,3.0,여성
9788943307622,엄마를 잠깐 잃어버렸어요 ,2.0,1.5,남성
9788943307745,반대말 ,3.0,0.0,남성
9788943308827,(오늘의 일기) 학교 가는 날 ,0.0,2.0,여성
9788943310455,파란 집에 여름이 왔어요,0.0,1.0,여성
9788943310608,꼬마과학자 시리즈 세트 - 전4권,0.0,4.0,여성
9788943310738,뼈를 도둑맞았어요!,2.0,0.0,남성
9788943311186,노랑나비랑 나랑,0.0,1.0,여성
9788946070004,"한반도의 신지정학 :경계, 분단, 통일에 대한 새로운 상상력 =The new geopolitics of the Korean Peninsula : a new imagination of border, division, and unification ",0.0,2.0,여성
9788946416079,까만 달걀,0.0,2.0,여성
9788946416185,간송 선생님이 다시 찾은 우리 문화유산 이야기 ,2.0,0.0,남성
9788946418110,평상심 :나를 지키는 지혜 ,2.0,0.0,남성
9788946419025,좀비 펫,3.0,0.0,남성
9788946421011,살아온 기적 살아갈 기적 :장영희 에세이 ,0.0,3.0,여성
9788946421158,스스로 행복하라 ,2.0,2.5,여성
9788946472600,팔씨름 - 제7회 정채봉 문학상 대상 수상작,2.0,0.0,남성
9788946621503,(주해가 있는) 새 나훔·하박국·스바냐 강해 ,2.0,0.0,남성
9788947526760,(꿈을 찾아 떠나는) 마시멜로 이야기 =어린이를 위한 마시멜로 이야기 /(The) fairy tale of don't eat the marshmallow yet! & don't gobble the marshmallow ever! ,2.0,2.0,여성
9788947540926,김미경의 인생미답 :살다 보면 누구나 마주하는 작고 소소한 질문들 ,0.0,1.0,여성
9788947541183,"엄마, 주식 사주세요 =아이와 엄마의 미래를 위한 투자 원칙 /Buy stock, buy future ",2.0,0.0,남성
9788947541473,나는 마트 대신 부동산에 간다 :3천만 원으로 6년 만에 아파트 15채 보유 ,0.0,3.5,여성
9788947542623,책 읽고 매출의 신이 되다 ,1.0,0.0,남성
9788947543903,조선에서 백수로 살기 :'청년 연암'에게 배우는 잉여 시대를 사는 법 ,0.0,1.0,여성
9788947544085,하버드 상위 1퍼센트의 비밀 :신호를 차단하고 깊이 몰입하라 ,0.0,2.6666666666666665,여성
9788947544337,6개월에 천만 원 모으기 :EBS 특별기획 호모이코노미쿠스 ,0.0,2.0,여성
9788947544986,1일 1짠 돈 습관 :밥 먹듯 저축하는 '작은 부자'들의 재테크 생활 ,0.0,5.0,여성
9788947545211,아홉 명의 완벽한 타인들 ,0.0,1.0,여성
9788947545457,(돈의 흐름을 꿰뚫는) 산업 트렌드 2020 :업계 최신 동향과 경쟁구도 글로벌시장 분석 ,2.0,0.0,남성
9788947545549,(감정평가사가 알려주는) 정년 없는 부동산 경매 ,2.0,0.0,남성
9788947545778,다빈치가 자전거를 처음 만들었을까 :가짜 뉴스 속 숨은 진실을 찾아서 ,2.0,0.0,남성
9788947545914,"코로나 빅뱅, 뒤바뀐 미래 :코로나 시대에 달라진 삶, 경제, 그리고 투자 ",4.0,0.0,남성
9788949100203,아씨방 일곱 동무,3.5,0.0,남성
9788949100753,항아리 속 이야기,0.0,2.0,여성
9788949101248,단물 고개 ,1.0,0.0,남성
9788949101941,청개구리 큰눈이의 단오 ,0.0,2.0,여성
9788949102122,박성우 시인의 첫말 잇기 동시집,1.0,1.0,여성
9788949102184,박성우 시인의 끝말잇기 동시집,1.0,1.0,여성
9788949102504,천하무적 용기맨,2.0,0.0,남성
9788949107004,눈 - 모두가 주인공인 다섯 친구 이야기,0.0,1.0,여성
9788949110073,지각대장 존 ,3.0,3.0,여성
9788949110097,치과 의사 드소토 선생님,2.0,0.0,남성
9788949110264,까마귀 소년,0.0,4.5,여성
9788949110486,고릴라,2.0,0.0,남성
9788949110509,세상에서 가장 큰 아이,0.0,2.0,여성
9788949111674,줄무늬가 생겼어요,3.5,0.0,남성
9788949112183,"야호, 비 온다! ",2.0,0.0,남성
9788949112312,마녀 위니의 공룡 소동 ,0.0,2.0,여성
9788949112428,나는 뽀글머리 ,0.0,2.0,여성
9788949112619,마녀 위니와 유령 소동 ,0.0,3.0,여성
9788949112626,조금만 기다려 봐 ,2.0,0.0,남성
9788949112732,용감한 아이린,0.0,3.0,여성
9788949113760,"안녕, 나의 등대",0.0,2.0,여성
9788949113906,오로라의 아이들,2.0,0.0,남성
9788949120263,(최승호 시인의) 말놀이 동시집,0.0,2.0,여성
9788949120447,(최승호·방시혁의) 말놀이 동요집 ,0.0,3.0,여성
9788949120669,나의 산에서,0.0,2.0,여성
9788949120744,기억 전달자,2.0,0.0,남성
9788949120805,하이킹 걸즈 =김혜정 장편소설 /Hiking girls ,2.0,0.0,남성
9788949121062,건방진 도도군:강정연 장편동화,0.0,2.5,여성
9788949121222,"나는야, 늙은 5학년 :조경숙 장편동화 ",2.0,0.0,남성
9788949121338,빨강 연필 :신수현 장편동화 ,3.0,0.0,남성
9788949121543,일수의 탄생 ,2.0,2.0,여성
9788949121598,어느 날 구두에게 생긴 일 ,1.0,2.0,여성
9788949121819,바꿔! - 2018 황금도깨비상 수상작,2.0,0.0,남성
9788949121840,신통방통 홈쇼핑 - 제24회 황금도깨비상 수상작,2.0,0.0,남성
9788949121857,담을 넘은 아이 - 제25회 황금도깨비상 수상작,2.0,0.0,남성
9788949124032,나랑만 친구해! ,2.0,0.0,남성
9788949124070,나도 반장이 되고 싶어! ,2.0,0.0,남성
9788949124087,"너, 그 남자애 좋아하니? ",2.0,0.0,남성
9788949124100,우리만의 잠옷 파티 ,2.0,0.0,남성
9788949124155,점심시간에 누구랑 놀지? ,2.0,0.0,남성
9788949124322,아토믹스 : 지구를 지키는 소년 - 제4회 스토리킹 수상작,4.0,0.0,남성
9788949124353,복제인간 윤봉구 - 2017년 제5회 스토리킹 수상작,1.0,2.0,여성
9788949124360,복제인간 윤봉구 2 : 버킷리스트,2.0,0.0,남성
9788949124377,복제인간 윤봉구 3 : 첫사랑,2.0,4.0,여성
9788949124384,핑스 - 2018년 제6회 스토리킹 수상작,3.0,0.0,남성
9788949124414,귀신 감독 탁풍운,1.0,0.0,남성
9788949130552,신기한 스쿨 버스,0.0,2.0,여성
9788949130965,"나, 학교 안 갈래!:아이들의 학교생활이 즐거워지는 법",0.0,2.0,여성
9788949140810,아서왕과 원탁의기사들,1.0,0.0,남성
9788949150154,강아지가 태어났어요,0.0,2.0,여성
9788949152882,DK 세상을 알려 주는 13½가지 놀라운 사실들,3.0,0.0,남성
9788949152912,로봇 백과 ROBOT,3.0,0.0,남성
9788949159867,세상에서 가장 소중한 내 보물,2.0,2.0,여성
9788949160016,개구리와 두꺼비는 친구,0.0,2.0,여성
9788949160030,개구리와 두꺼비의 사계절,3.0,0.0,남성
9788949160245,엉뚱이 소피의 못 말리는 패션,2.5,2.0,남성
9788949160368,칠판 앞에 나가기 싫어!,0.0,5.5,여성
9788949160429,코끼리 아저씨,2.0,0.0,남성
9788949160481,말썽꾸러기 로라,2.0,0.0,남성
9788949160702,원숭이 동생,2.0,0.0,남성
9788949160757,프라이팬 할아버지,2.0,0.0,남성
9788949160771,아기 곰 마코,2.0,0.0,남성
